Kurya imboga n'imbuto ni ingirakamaro	Eating fruits and vegetables is essential
Ejo hazaba irushanwa ryo guterana ibipfunsi	Tomorrow there will be a boxing competition
Umuhanda uzakorwa mu kwa mbere	The road will be done in January
kuba umunyakuri ni ikintu cyiza cyane	Being honest is a very good thing
Nzatangira kubona ku wa gatatu	I will start being available by Wednesday
Nahuye numukinnyi uzwi cyane wo mu bwongereza	I met a famous player from England
Mbere yo kuryama ndabanza nkasukura amenyo yanjye	Before sleeping I clean my teeth
Nasanze aryamye mu cyumba cyanjye	I found him sleeping in my room
Nifuzaga ko hari ikindi kintu twakora. 	I wish there was something else we could do.
Nahuye n'umukobwa w'umutinganyi	I met with a lesbian girl
Uno munis turajya muri sinema	Today we are going in the sinema
Ibintu byiza byose biva mu gukora cyane	Every good thing comes from hardwork
Ndumva mfite inyota nyinshi	I feel very thirsty
Mbere yo kugira icyo ukora ujye ubanza usome	Before doing anything first read
Muri buri muzinga w'inzuki hashobora kuba umwamikazi umwe gusa. 	There may be only one queen in each bee hive
Kera nta rubura rwabagaho	In the past there was no snow
Hari umuntu ushobora kuvuga iri jambo?	Can anyone say this word?
Hari icyo ushaka ko ngukorera? 	Is there anything you want me to do for you?
Hari umuntu wari wicaye hano	There was a person sitting here
Nahuye n'impanuka ndi gutaha	I faced an accident when I was coming home
Hari ikintu ushaka kumbwira?	Is there anything you want to tell me?
Birasa nkaho hari byinshi ntabwiwe. 	it looks like there's a lot I haven't been told.
Muganga yambwiye ko ndwaye cyane	The doctor told me I was seriously ill
Nari mfite gahunda yo kujya ku kibuga cy'indege	I had a plan of going to the airport
Reba umukobwa muremure mwiza uhagaze aho. 	Look at the beautiful tall girl standing there.
Narebye mu cyumba nsanga nta muntu uhari	I looked in the room and found no one there
Biragaragara ko hariho ikibazo cyubwoko runaka. 	Obviously there is a problem of some kind.
Umwe muri mwembi agomba kujyayo. 	One of you has to go there.
Hariho ikintu cyiza cyane kuri wowe.	There is something wonderful about you.
Nta ntungamubiri nyinshi ziba mu birayi 	There is not much nutrition in irish potatoes
Hagomba kubaho igisubizo cyikibazo. 	There must be a solution to the problem.
Hano hari abantu benshi bategereje	There are a lot of people here waiting
Hano hari ikigo cy'amashuri abanza	Here there is a primary school
Inzu yanjye isigaye iva kubera gusaza	my house has started leaking because it is old
naguze ubutaka bunini cyane	I bought a large plot of land
Mu modoka zose bashyizemo akuma kagenzura umuvuduko	In all cars they have put a speed limit machine
Uyu munsi hasenyutse imihanda itatu	Today three roads have bee destroyed
Habayeho impinduka muri uyu mwaka	There have been some changes this year
Mfite imbwa nkunda cyane	I have a dog I like very much
Ijoro ryakeye habaye igitero ku mukozi. 	Last night there was an attack on an employee.
Habaye andi makimbirane nyuma y'amezi make. 	There was another conflict after a few months
Ntabwo byari bikenewe kuza	There was no need to come
Nta muntu wari untegereje mu iduka	There was no one waiting for me in the store
Buri munsi nywa amata nkarya n'umugati	Every day I drink milk and eat bread
mfite umugore n'abana batatu	I have a wife and three children
Hafi y'igikoni hari amazi. 	There is water near the kitchen.
Muri ubwo bwato harimo abagenzi benshi	There are many passengers in that boat
Uyu mugabo ni umukire cyane	This man is very rich
umugore wese agomba kugira isuku ihagije iyo ari mu mihango	Every woman should have good hygiene when she is in menstruation
Hoteri zo mu burayi zigira abakiriya benshi	Hotels in Europe have many clients
Ntabwo tuzigera tumenya ibyabaye kuri Tom	We will never know what happened to Tom
Birashoboka ko tuzaba tunaniwe gato nyuma y' urugendo	We may be a little tired after the trip
Tuzabonana ejo mu isomero. 	See you tomorrow at the library.
Ikirere kibyemerera tuzahaguruka mu isaha imwe	The weather permits we will get up in an hour
Uzakora iki muri iki ejo? 	What will you do tomorrow 
Utekereza ko Ted azajya muri kaminuza? 	Do you think Ted will go to college?
Mugihe arimo yandika papa we azagenzura	As he writes his father will check
Uzatsinda irushanwa azahabwa igihembo	The winner of the competition will be awarded
Kuki umuntu atazasubiza ikibazo cyanjye mubibazo byanjye? 	Why won't someone answer my question in my own words?
Nzagira umunezero wo kongera kukubona? 	Will I have the hapiness to see you again?
Uzampa impamvu zawe zo gukora ibi?  Uzaha ikaze mushiki wawe? 	Will you give me your reasons for doing this? Will you welcome your sister?
Uzanyereka neza inzira ijya iwe? 	you will show me the way to his home?
Uzashyira amasahani mu kabati?	you will put the plates in the cupboard?
Uzita ku mbwa yanjye nkiri kure? 	you will take care of my dog ??while I'm away?
Uzambwira igihe umaze umukunda? 	you will tell me when you fall in love with her?
Ntabwo uzajya kureba umukino wa baseball?	Won't you go watch a baseball game?
Mwebwe abantu mukomeze. Tuzazamura inyuma	You people keep going. We will raise it back
Ukomeze unkurikire	You keep following me
Uzahorana ikaze igihe cyose uzazira	You will always be welcome whenever you come
Uzashobora gusoma iki gitabo umwaka utaha	You will be able to read this book next year
Uzadufasha ubishaka cyangwa utabishaka.	You will help us whether you like it or not.
Uzikomeretsa niba utitonze	You will hurt if you are not careful
Uzahita umenyera kuvuga muruhame	You will immediately become accustomed to speaking in public.
Ntuzabona umuntu uzagukorera ibyo	You will not find anyone who will do that for you
Ntabwo uzarangiza uyumunsi niba wicaye gusa	You won’t end this day if you just sit there
Byaba byiza wihuse cyangwa uzabura gari ya moshi. 	It is better to hurry or you will miss the train.
Byaba byiza wihuse bitabaye ibyo uzatinda	It would be better to hurry otherwise you will be late
Uzakira uruhushya rwawe muri imeri	You will receive your permit in the mail
Uzumva umeze neza uramutse ufashe uyu muti	You will feel better if you take this medicine
Uzagomba kwiga aya matariki yose ukoresheje itumanaho	You will need to study all of these dates online.
Ntuzigera ubikora utabyifashijemo	You will never do it without your help
Ntuzigera ukeka ibyambayeho uyu munsi. 	You will never guess what happened to me today.
Uzahita umenyera gutwara iburyo	You will immediately get used to driving on the right
Uzahita umenyera kurya ibiryo byabayapani	You will immediately get used to eating Japanese food
Kwitabira kwawe bizagira ingaruka kumanota yawe yanyuma	Your participation will affect your final score
Inzozi zawe zizasohora mugihe cya vuba	Your dreams will come true in the near future
Imbaraga zawe zizagororerwa igihe kirekire. 	Your strength will be rewarded for a long time.
Ibicuruzwa byawe bizaba byiteguye mugihe cyigice cyisaha. 	Your products will be ready in half an hour.
Yumi azakoresha iyi kamera ejo nyuma ya saa sita	Yumi will use this camera tomorrow afternoon
Uzakora iki? abaza inshuti ye. 	What are you going to do? he asks his friend.
Uzaba hano ryari? Nzakumenyesha. 	When will you be here? I'll let you know.
Uzampa isukari? Hano. 	Will you give me sugar? Here.
Uziga nyuma yo kurya? Nibyo nzabikora. 	Will you study after dinner? That's right I'll do it.
Guhagarika imishyikirano bizasobanura intambara	Stopping negotiations will mean war
Umuntu ufite ubwoba ntabwo azaba akwiriye aka kazi	A fearful person will not be eligible for this job
Urukurikirane rushya ruzatangira mu yukwezi gutaha	The new series will begin next month
Bizatwara iminsi ingahe kugirango ugereyo? 	How long will it take to get there?
Nk’uko radiyo ibivuga ejo imvura izagwa. 	According to the radio it will rain tomorrow.
Nk’uko radiyo ibivuga ejo hazagwa urubura	According to the radio there will be snow tomorrow
Inama zose zizaza zizabera muri iki cyumba	All future meetings will be held in this room
Igitabo icyo aricyo cyose kizakora igihe cyose gishimishije	Any book will do it as long as it is interesting
wirira mukundwa	don’t cry my dear
Tumaze kubona igisubizo tuzaguhamagara	Once we have the answer we will call you
Ukimara kumbwira icyo gukora nzabikora	As soon as you tell me what to do I will do it
Nkuko ibintu bimeze uymynsi ngomba kureka akazi	As things are today is I have to quit my job
Kuri iki gipimo ntituzashobora kugura inzu	At this rate we will not be able to buy a house
Mugihe abimenye bizatinda. 	When he finds out it will be too late.
Urashobora kumbwira igihe bisi itaha izahagera? 	Can you tell me when the next bus will arrive?
Ngwino Joe. Gusa ikirahure cya byeri ntabwo bizakubabaza. 	Come on Joe. Just a glass of beer will not hurt you.
Ifunguro rizaba ryiteguye muminota nka cumi n'itanu Wowe	The meal will be ready in about fifteen minutes You
kubwamahirwe yose utekereza ko uzabigeraho? 	By any chance do you think you will succeed
Ntubijugunye . Uzabakenera nyuma	Don't throw it away. You will need them later
Ntugire ubwoba. Nzakwitaho imbwa yawe	Don't be afraid. I will take care of your dog
Nubwo imvura yagwa nzatangira ejo.	Even if it rains I will start tomorrow.
Inshuti zihora ziteguye gufashanya	Friends are always ready to help each other
Haguruka icyarimwe cyangwa uzabura bisi 	Get up at the same time or you will miss the bus
Mpa amafaranga mufitiye umwenda	Give me the money I owe him
Ni umuntu w'inyangamugayo kandi azahora atyo	He is an honest man and will always be
Azarakara amenye ko yabeshye	He will be angry when he finds out that he has lied
Azasinzira nimugera murugo	He will fall asleep when you get home
Azagutegereza nimugerayo. 	He will wait for you when you get there.
Azasubira ku kazi ke mu matora ataha	He will return to his job in the next election
Azaba yavuye hano mugihe ugarutse. 	He will be out of here when you returns.
Azamenya ukuri mugihe 	He will know the truth in time
Azabimubwira nibagaruka	He will tell her when they return
Azagaruka bitarenze kuwa mbere mugitondo	He will be back by Monday morning
Imiterere ye izahinduka vuba aha	His personality will change soon
Twizere ko ikirere kizaba kimeze nkuyu munsi. 	Hopefully the weather will be the same today.
Utekereza ko iyi mpinduka izakirwa ite? 	How do you think this change will be received
nigihe kingana kugeza tuhageze	How long until we arrive?
Ihute kandi uzaba mugihe cya bisi	Hurry up and you'll be in the bus season
Nzi neza ko azaba umuririmbyi ukomeye. 	I’m sure he will be a great singer.
Ndabizeza ko ibintu byose bizaba byiteguye ku gihe. 	I assure you that everything will be ready on time.
Ntacyo nshobora gusezeranya ariko nzakora uko nshoboye	I can't promise anything but I will do my best
Ntabwo nizeye ko bazashyigikira igitekerezo cyanjye	I am not sure they will support my idea
Ntabwo ntekereza ko Tom azaba ahuze kuri iki gicamunsi	I don't think Tom will be busy this afternoon
Ntabwo ntekereza ko Tom azashyira imirwano myinshi	I don’t think Tom will put up a lot of fights
Ndashidikanya niba Bob azaza mubirori byamavuko	I doubt if Bob will come to the birthday party
Ndatinya ko iki gikorwa kizantwara igihe kinini	I'm afraid this process will take me a long time
Nizere ko uzashobora kuza muri ibi birori	I hope you will be able to attend this event
Nizere ko uzambwira ibintu byose bibaho	I hope you will tell me everything that happens
Ndatekereza ko uzishimira cyane gusoma iki gitabo. 	I think you will enjoy reading this book.
Nizera ko icyumba kizakunyurwa	I hope the room will satisfy you
Nahatiwe gufata ibiyobyabwenge ntabishaka. 	I was forced to take drugs unintentionally.
Nzongera kubonana na muganga kuwa gatanu utaha	I will see the doctor again next Friday
Nzaguhamagara niba mfite umwanya	I'll call you if I have time
Nzazana igisubizo cyikibazo	I will bring the answer to the question
Nzakoresha ubuzima bwanjye mukwiga amateka	I will spend my life studying history
Nzajya Kumamoto kureba Bwana Aoi ejo	I will go to Kumamoto to see Mr. Aoi tomorrow
Nzaguha uburenganzira bwawe kuriyi ngingo	I will give you your right to this point
Nzareba injangwe yawe mugihe utari kure	I will look after your cat when you are not far away
Nzamubwira amakuru nkimara kumubona	I will tell him the information as soon as I see him
Nzakubwira neza uko ikibazo gihagaze	I'll tell you exactly what the problem is
Ndibaza igihe iki gihe cyubukonje kizamara. 	I wonder how long this cold season will last.
Ndabaza niba hari amahirwe Tom azadufasha	I wonder if there is a chance Tom will help us
Ndabaza ibara Tom azasiga irangi ibiro bye	I ask the color Tom will paint his office
Ndashaka gukora ikintu icyo ari cyo cyose kugirango mbone ako kazi. 	I want to do anything to get that job.
Nzaguherekeza kugeza aho ihurira.	I will accompany you until it meets.
Nzahora nibuka bwa mbere mbonye Tom. 	I will always remember the first time I saw Tom.
Nzagaruka murugo hafi ukwezi kurangiye. 	I will be back home about a month later.
Nzagaruka mugihe cyamavuko ya mama	I will be back at my mother's birthday
Nzakomeza kuvugana niba mfite ikindi kibazo	I will keep in touch if I have another problem
Nzagaruka kumavalisi yanjye nyuma ya saa sita	I'll be back to my suitcase in the afternoon
Nzaza nzagutwara ejo mu gitondo	I'll come and pick you up tomorrow morning
Nzahita ngera ku ngingo. Urirukanye. 	I'll get to the point right away. You are fired.
Ejo nzaza kugusura iwawe	I will visit you tomorrow
Nzakora ikintu cyose mu nyungu zabantu	I will do anything for the benefit of the people
Nzabona umwanya mwiza wo kubibwira Data	I will find a good time to tell my Father
Nzibanda ku iterambere ry isoko rya	I will focus on the development of the market
